filename,width,height,class,xmin,ymin,xmax,ymax
Black-backed butterflyfish_326.jpg,600,1067,Black-backed butterflyfish,360,251,471,399
Black-backed butterflyfish_327.jpg,600,1067,Black-backed butterflyfish,371,257,471,402
Black-backed butterflyfish_328.jpg,600,1067,Black-backed butterflyfish,368,255,484,402
Black-backed butterflyfish_329.jpg,600,1067,Black-backed butterflyfish,369,257,472,399
Black-backed butterflyfish_330.jpg,600,1067,Black-backed butterflyfish,366,254,463,399
Black-backed butterflyfish_331.jpg,600,1067,Black-backed butterflyfish,364,252,448,397
Black-backed butterflyfish_332.jpg,600,1067,Black-backed butterflyfish,382,246,458,397
Black-backed butterflyfish_333.jpg,600,1067,Black-backed butterflyfish,374,244,448,383
Black-backed butterflyfish_334.jpg,600,1067,Black-backed butterflyfish,363,244,440,378
Black-backed butterflyfish_335.jpg,600,1067,Black-backed butterflyfish,358,243,431,376
Black-backed butterflyfish_336.jpg,600,1067,Black-backed butterflyfish,231,233,369,372
Black-backed butterflyfish_337.jpg,600,1067,Black-backed butterflyfish,227,265,361,404
Black-backed butterflyfish_338.jpg,600,1067,Black-backed butterflyfish,242,278,376,426
Black-backed butterflyfish_339.jpg,600,1067,Black-backed butterflyfish,261,296,387,444
Black-backed butterflyfish_340.jpg,600,1067,Black-backed butterflyfish,311,301,471,470
Black-backed butterflyfish_341.jpg,600,1067,Black-backed butterflyfish,327,318,479,489
Black-backed butterflyfish_342.jpg,600,1067,Black-backed butterflyfish,293,351,461,538
Black-backed butterflyfish_343.jpg,600,1067,Black-backed butterflyfish,289,352,447,543
Black-backed butterflyfish_344.jpg,600,1067,Black-backed butterflyfish,284,349,435,544
Black-backed butterflyfish_345.jpg,600,1067,Black-backed butterflyfish,285,338,437,551
Black-backed butterflyfish_346.jpg,600,1067,Black-backed butterflyfish,295,347,453,551
Black-backed butterflyfish_347.jpg,600,1067,Black-backed butterflyfish,298,351,447,562
Black-backed butterflyfish_348.jpg,600,1067,Black-backed butterflyfish,302,375,435,567
Black-backed butterflyfish_349.jpg,600,1067,Black-backed butterflyfish,300,375,445,588
Black-backed butterflyfish_350.jpg,600,1067,Black-backed butterflyfish,303,391,447,599
Black-backed butterflyfish_351.jpg,600,1067,Black-backed butterflyfish,303,409,434,618
Black-backed butterflyfish_352.jpg,600,1067,Black-backed butterflyfish,295,426,421,631
Black-backed butterflyfish_353.jpg,600,1067,Black-backed butterflyfish,293,443,406,647
Black-backed butterflyfish_354.jpg,600,1067,Black-backed butterflyfish,290,457,411,667
Black-backed butterflyfish_355.jpg,600,1067,Black-backed butterflyfish,292,475,421,688
Black-backed butterflyfish_356.jpg,600,1067,Black-backed butterflyfish,290,489,406,701
Black-backed butterflyfish_357.jpg,600,1067,Black-backed butterflyfish,295,497,403,714
Black-backed butterflyfish_358.jpg,600,1067,Black-backed butterflyfish,287,497,416,718
Black-backed butterflyfish_359.jpg,600,1067,Black-backed butterflyfish,190,433,361,739
Black-backed butterflyfish_360.jpg,600,1067,Black-backed butterflyfish,205,415,358,726
Black-backed butterflyfish_361.jpg,600,1067,Black-backed butterflyfish,168,425,358,726
Black-backed butterflyfish_362.jpg,600,1067,Black-backed butterflyfish,187,415,363,718
Black-backed butterflyfish_363.jpg,600,1067,Black-backed butterflyfish,158,422,352,726
Black-backed butterflyfish_364.jpg,600,1067,Black-backed butterflyfish,124,339,339,520
Black-backed butterflyfish_365.jpg,600,1067,Black-backed butterflyfish,171,317,363,509
Black-backed butterflyfish_366.jpg,600,1067,Black-backed butterflyfish,132,328,343,522
Black-backed butterflyfish_367.jpg,600,1067,Black-backed butterflyfish,172,320,355,510
Black-backed butterflyfish_368.jpg,600,1067,Black-backed butterflyfish,155,304,374,514
Black-backed butterflyfish_369.jpg,600,1067,Black-backed butterflyfish,56,272,361,568
Black-backed butterflyfish_370.jpg,600,1067,Black-backed butterflyfish,63,281,363,581
Black-backed butterflyfish_371.jpg,600,1067,Black-backed butterflyfish,111,343,384,633
Black-backed butterflyfish_372.jpg,600,1067,Black-backed butterflyfish,110,346,395,646
Black-backed butterflyfish_373.jpg,600,1067,Black-backed butterflyfish,105,355,397,657
Black-backed butterflyfish_374.jpg,600,1067,Black-backed butterflyfish,95,365,398,667
Black-backed butterflyfish_375.jpg,600,1067,Black-backed butterflyfish,82,373,395,662
Black-backed butterflyfish_376.jpg,600,1067,Black-backed butterflyfish,90,393,440,665
Black-backed butterflyfish_377.jpg,600,1067,Black-backed butterflyfish,85,397,439,665
Black-backed butterflyfish_378.jpg,600,1067,Black-backed butterflyfish,84,401,434,667
Black-backed butterflyfish_379.jpg,600,1067,Black-backed butterflyfish,77,402,445,668
Black-backed butterflyfish_380.jpg,600,1067,Black-backed butterflyfish,77,404,439,667
Black-backed butterflyfish_381.jpg,600,1067,Black-backed butterflyfish,55,410,424,676
Black-backed butterflyfish_382.JPG,600,800,Black-backed butterflyfish,9,401,165,513
Black-backed butterflyfish_383.JPG,600,800,Black-backed butterflyfish,228,280,336,361
Black-backed butterflyfish_384.JPG,600,800,Black-backed butterflyfish,222,275,346,362
Black-backed butterflyfish_385.JPG,600,800,Black-backed butterflyfish,223,257,352,345
Black-backed butterflyfish_386.JPG,600,800,Black-backed butterflyfish,223,213,336,301
Black-backed butterflyfish_387.JPG,600,800,Black-backed butterflyfish,187,202,333,290
Black-backed butterflyfish_388.JPG,600,800,Black-backed butterflyfish,270,348,357,431
Black-backed butterflyfish_389.JPG,600,800,Black-backed butterflyfish,237,337,300,431
Black-backed butterflyfish_390.JPG,600,800,Black-backed butterflyfish,236,256,390,355
Black-backed butterflyfish_391.JPG,600,800,Black-backed butterflyfish,256,267,420,369
Black-backed butterflyfish_392.JPG,600,800,Black-backed butterflyfish,236,258,372,391
Black-backed butterflyfish_393.JPG,600,800,Black-backed butterflyfish,242,274,365,395
Black-backed butterflyfish_394.JPG,600,800,Black-backed butterflyfish,241,283,333,389
Black-backed butterflyfish_395.JPG,600,800,Black-backed butterflyfish,213,266,364,379
Black-backed butterflyfish_396.JPG,600,800,Black-backed butterflyfish,201,280,294,390
Black-backed butterflyfish_397.JPG,600,800,Black-backed butterflyfish,170,255,267,375
Black-backed butterflyfish_398.JPG,600,800,Black-backed butterflyfish,223,269,364,400
Black-backed butterflyfish_399.JPG,600,800,Black-backed butterflyfish,148,336,356,473
Black-backed butterflyfish_400.JPG,600,800,Black-backed butterflyfish,414,134,594,251
Black-backed butterflyfish_401.JPG,600,800,Black-backed butterflyfish,287,303,441,435
Black-backed butterflyfish_402.JPG,600,800,Black-backed butterflyfish,278,367,445,483
Black-backed butterflyfish_403.JPG,600,800,Black-backed butterflyfish,272,362,430,467
Black-backed butterflyfish_404.JPG,600,800,Black-backed butterflyfish,334,351,465,430
Black-backed butterflyfish_405.JPG,600,800,Black-backed butterflyfish,339,367,473,459
Black-backed butterflyfish_406.JPG,600,800,Black-backed butterflyfish,369,397,478,503
Black-backed butterflyfish_407.JPG,600,800,Black-backed butterflyfish,123,278,433,479
Black-backed butterflyfish_408.JPG,600,800,Black-backed butterflyfish,58,218,461,563
Black-backed butterflyfish_409.JPG,600,800,Black-backed butterflyfish,250,300,361,394
Black-backed butterflyfish_410.JPG,600,800,Black-backed butterflyfish,209,86,330,285
Black-backed butterflyfish_411.JPG,600,800,Black-backed butterflyfish,157,212,518,547
Black-backed butterflyfish_412.JPG,600,800,Black-backed butterflyfish,213,226,355,369
Black-backed butterflyfish_413.JPG,600,800,Black-backed butterflyfish,224,229,384,344
Black-backed butterflyfish_414.JPG,600,800,Black-backed butterflyfish,213,213,368,323
Black-backed butterflyfish_415.JPG,600,800,Black-backed butterflyfish,237,209,408,316
Black-backed butterflyfish_416.JPG,600,800,Black-backed butterflyfish,302,208,468,325
Black-backed butterflyfish_417.JPG,600,800,Black-backed butterflyfish,286,226,446,345
Black-backed butterflyfish_418.JPG,600,800,Black-backed butterflyfish,286,218,436,330
Black-backed butterflyfish_419.JPG,600,800,Black-backed butterflyfish,297,211,434,316
Black-backed butterflyfish_420.JPG,600,800,Black-backed butterflyfish,192,374,368,489
Black-backed butterflyfish_421.JPG,600,800,Black-backed butterflyfish,164,308,348,436
Black-backed butterflyfish_422.JPG,600,800,Black-backed butterflyfish,198,279,346,446
Black-backed butterflyfish_423.JPG,600,800,Black-backed butterflyfish,183,290,353,437
Black-backed butterflyfish_424.JPG,600,800,Black-backed butterflyfish,214,296,387,436
Black-backed butterflyfish_425.JPG,600,800,Black-backed butterflyfish,240,295,403,448
Black-backed butterflyfish_426.JPG,600,800,Black-backed butterflyfish,257,278,407,448
Black-backed butterflyfish_427.JPG,600,800,Black-backed butterflyfish,273,300,375,442
Black-backed butterflyfish_428.JPG,600,800,Black-backed butterflyfish,284,298,386,453
Black-backed butterflyfish_429.JPG,600,800,Black-backed butterflyfish,255,283,363,475
Black-backed butterflyfish_430.JPG,600,800,Black-backed butterflyfish,197,324,383,470
Black-backed butterflyfish_431.JPG,600,800,Black-backed butterflyfish,178,335,374,485
Black-backed butterflyfish_432.JPG,600,800,Black-backed butterflyfish,159,337,345,489
Black-backed butterflyfish_433.JPG,600,800,Black-backed butterflyfish,111,326,251,531
Black-backed butterflyfish_434.JPG,600,800,Black-backed butterflyfish,111,345,267,536
Black-backed butterflyfish_435.JPG,600,800,Black-backed butterflyfish,167,431,372,551
Black-backed butterflyfish_436.JPG,600,800,Black-backed butterflyfish,219,422,357,553
Black-backed butterflyfish_437.JPG,600,800,Black-backed butterflyfish,220,396,325,536
Black-backed butterflyfish_438.JPG,600,800,Black-backed butterflyfish,224,372,311,518
Black-backed butterflyfish_439.JPG,600,800,Black-backed butterflyfish,283,374,397,497
Black-backed butterflyfish_440.JPG,600,800,Black-backed butterflyfish,186,302,389,429
Black-backed butterflyfish_441.JPG,600,800,Black-backed butterflyfish,334,274,526,386
Black-backed butterflyfish_442.JPG,600,800,Black-backed butterflyfish,263,307,434,403
Black-backed butterflyfish_443.JPG,600,800,Black-backed butterflyfish,287,308,444,408
Black-backed butterflyfish_444.JPG,600,800,Black-backed butterflyfish,224,398,363,520
Black-backed butterflyfish_445.JPG,600,800,Black-backed butterflyfish,312,300,436,423
Black-backed butterflyfish_446.JPG,600,800,Black-backed butterflyfish,205,353,350,457
Black-backed butterflyfish_447.JPG,600,800,Black-backed butterflyfish,308,357,433,448
Black-backed butterflyfish_448.JPG,600,800,Black-backed butterflyfish,229,375,390,461
Black-backed butterflyfish_449.JPG,600,800,Black-backed butterflyfish,208,405,361,494
Black-backed butterflyfish_450.JPG,600,800,Black-backed butterflyfish,207,409,356,495
Black-backed butterflyfish_451.JPG,600,800,Black-backed butterflyfish,240,397,387,486
Black-backed butterflyfish_452.JPG,600,800,Black-backed butterflyfish,270,395,406,479
Black-backed butterflyfish_453.JPG,600,800,Black-backed butterflyfish,162,322,337,459
Black-backed butterflyfish_454.JPG,600,800,Black-backed butterflyfish,301,328,452,420
Black-backed butterflyfish_455.jpg,1067,600,Black-backed butterflyfish,473,241,612,359
Black-backed butterflyfish_456.jpg,1067,600,Black-backed butterflyfish,742,95,850,267
Black-backed butterflyfish_457.jpg,1067,600,Black-backed butterflyfish,416,267,608,390
Black-backed butterflyfish_458.jpg,1067,600,Black-backed butterflyfish,451,214,640,357
Black-backed butterflyfish_459.jpg,1067,600,Black-backed butterflyfish,559,145,784,296
Black-backed butterflyfish_460.jpg,1067,600,Black-backed butterflyfish,467,170,629,334
Black-backed butterflyfish_461.jpg,1067,600,Black-backed butterflyfish,402,108,557,225
Black-backed butterflyfish_462.jpg,1299,600,Black-backed butterflyfish,461,249,673,382
Black-backed butterflyfish_463.jpg,1299,600,Black-backed butterflyfish,634,227,755,374
Black-backed butterflyfish_464.jpg,1299,600,Black-backed butterflyfish,524,266,717,384
Black-backed butterflyfish_465.jpg,1299,600,Black-backed butterflyfish,604,204,814,335
Black-backed butterflyfish_466.jpg,1299,600,Black-backed butterflyfish,578,130,727,289
Black-backed butterflyfish_467.jpg,1299,600,Black-backed butterflyfish,589,170,777,338
Black-backed butterflyfish_468.JPG,600,800,Black-backed butterflyfish,245,296,368,430
Black-backed butterflyfish_469.JPG,600,800,Black-backed butterflyfish,295,203,429,279
Black-backed butterflyfish_470.JPG,600,800,Black-backed butterflyfish,334,301,483,384
Black-backed butterflyfish_471.JPG,600,800,Black-backed butterflyfish,287,313,444,483
Black-backed butterflyfish_472.JPG,600,800,Black-backed butterflyfish,272,314,376,475
Black-backed butterflyfish_473.JPG,600,800,Black-backed butterflyfish,253,258,396,341
Black-backed butterflyfish_474.JPG,600,800,Black-backed butterflyfish,242,336,412,462
Black-backed butterflyfish_475.JPG,600,800,Black-backed butterflyfish,164,339,334,448
Black-backed butterflyfish_476.JPG,600,800,Black-backed butterflyfish,223,311,346,433
Black-backed butterflyfish_477.JPG,600,800,Black-backed butterflyfish,240,325,415,469
Black-backed butterflyfish_478.JPG,600,800,Black-backed butterflyfish,242,323,413,457
Black-backed butterflyfish_479.JPG,600,800,Black-backed butterflyfish,255,326,347,436
Black-backed butterflyfish_480.JPG,600,800,Black-backed butterflyfish,219,158,450,337
Black-backed butterflyfish_481.JPG,600,800,Black-backed butterflyfish,270,224,415,307
Black-backed butterflyfish_482.JPG,600,800,Black-backed butterflyfish,256,319,369,412
Black-backed butterflyfish_483.JPG,600,800,Black-backed butterflyfish,233,350,322,474
Black-backed butterflyfish_484.JPG,600,800,Black-backed butterflyfish,265,292,412,376
Black-backed butterflyfish_485.JPG,600,800,Black-backed butterflyfish,305,361,445,448
Black-backed butterflyfish_486.JPG,600,800,Black-backed butterflyfish,244,362,392,502
Black-backed butterflyfish_487.JPG,600,800,Black-backed butterflyfish,214,351,342,497
Black-backed butterflyfish_488.JPG,600,800,Black-backed butterflyfish,285,320,453,444
Black-backed butterflyfish_489.JPG,600,800,Black-backed butterflyfish,214,225,406,364
Black-backed butterflyfish_490.JPG,600,800,Black-backed butterflyfish,176,351,370,464
Black-backed butterflyfish_491.JPG,600,800,Black-backed butterflyfish,246,344,353,450
Black-backed butterflyfish_492.JPG,600,800,Black-backed butterflyfish,223,381,357,463
Black-backed butterflyfish_493.JPG,600,800,Black-backed butterflyfish,307,400,413,469
Black-backed butterflyfish_494.JPG,600,800,Black-backed butterflyfish,178,318,291,414
Black-backed butterflyfish_495.JPG,600,800,Black-backed butterflyfish,217,312,315,424
Black-backed butterflyfish_496.JPG,600,800,Black-backed butterflyfish,291,389,412,466
Black-backed butterflyfish_497.JPG,600,800,Black-backed butterflyfish,346,413,446,476
Black-backed butterflyfish_498.JPG,600,800,Black-backed butterflyfish,234,375,320,470
Black-backed butterflyfish_499.JPG,600,800,Black-backed butterflyfish,228,350,325,458
Black-backed butterflyfish_500.JPG,600,800,Black-backed butterflyfish,225,368,322,469
Black-backed butterflyfish_501.jpg,607,505,Black-backed butterflyfish,146,62,578,357
Black-backed butterflyfish_502.jpg,580,386,Black-backed butterflyfish,32,28,573,342
Black-backed butterflyfish_503.jpg,634,484,Black-backed butterflyfish,88,108,447,338
Black-backed butterflyfish_504.jpg,900,600,Black-backed butterflyfish,27,65,863,527
Black-backed butterflyfish_505.jpg,800,570,Black-backed butterflyfish,30,33,768,508
Black-backed butterflyfish_506.jpg,902,600,Black-backed butterflyfish,74,30,797,525
Black-backed butterflyfish_507.jpg,820,600,Black-backed butterflyfish,67,73,673,507
Black-backed butterflyfish_508.jpg,900,600,Black-backed butterflyfish,86,106,534,458
Black-backed butterflyfish_509.jpg,804,600,Black-backed butterflyfish,16,51,758,484
Black-backed butterflyfish_510.jpg,800,600,Black-backed butterflyfish,144,84,737,505
Black-backed butterflyfish_511.jpg,275,183,Black-backed butterflyfish,29,32,164,141
Black-backed butterflyfish_512.jpg,259,194,Black-backed butterflyfish,37,18,204,154
Black-backed butterflyfish_513.jpg,259,194,Black-backed butterflyfish,96,85,168,133
Black-backed butterflyfish_514.jpg,259,194,Black-backed butterflyfish,110,95,195,164
Black-backed butterflyfish_514.jpg,259,194,Black-backed butterflyfish,143,20,208,77
